documento;tipo_documento;numero_documento;data_documento;pagina;codigo_inep;nome_escola_original;nome_escola_normalizado;municipio_original;evento;status_evento;ano_referencia;observacao;fonte
edital1012023_gsseed_protocolo213100866_ccm_consulta_publica.pdf;Edital de Convocação para Consulta Pública;Edital n.º 101/2023 – GS/SEED;2023-11-10;3;41131479.0;CURITIBA NATALIA REGINATO, C E-EF M PROFIS;CURITIBA NATALIA REGINATO, C E-EF M PROFIS;Curitiba;consulta_publica;consultada;2024.0;Convocação da comunidade escolar para consulta pública nos dias 28 e 29 de novembro de 2023.;41131479 CURITIBA CURITIBA NATALIA REGINATO, C E-EF M PROFIS
edital1012023_gsseed_protocolo213100866_ccm_consulta_publica.pdf;Edital de Convocação para Consulta Pública;Edital n.º 101/2023 – GS/SEED;2023-11-10;3;41370597.0;CURITIBA PILAR MATURANA, C E-EF M P;CURITIBA PILAR MATURANA, C E-EF M P;Curitiba;consulta_publica;consultada;2024.0;Convocação da comunidade escolar para consulta pública nos dias 28 e 29 de novembro de 2023.;41370597 CURITIBA CURITIBA PILAR MATURANA, C E-EF M P
edital1012023_gsseed_protocolo213100866_ccm_consulta_publica.pdf;Edital de Convocação para Consulta Pública;Edital n.º 101/2023 – GS/SEED;2023-11-10;3;41132475.0;CURITIBA PINHEIRO DO PARANA, C E-EF M PROFIS;CURITIBA PINHEIRO DO PARANA, C E-EF M PROFIS;Curitiba;consulta_publica;consultada;2024.0;Convocação da comunidade escolar para consulta pública nos dias 28 e 29 de novembro de 2023.;41132475 CURITIBA CURITIBA PINHEIRO DO PARANA, C E-EF M PROFIS
edital1012023_gsseed_protocolo213100866_ccm_consulta_publica.pdf;Edital de Convocação para Consulta Pública;Edital n.º 101/2023 – GS/SEED;2023-11-10;3;41132718.0;CURITIBA PROTASIO DE CARVALHO, C E-EF M PROFIS;CURITIBA PROTASIO DE CARVALHO, C E-EF M PROFIS;Curitiba;consulta_publica;consultada;2024.0;Convocação da comunidade escolar para consulta pública nos dias 28 e 29 de novembro de 2023.;41132718 CURITIBA CURITIBA PROTASIO DE CARVALHO, C E-EF M PROFIS
edital1012023_gsseed_protocolo213100866_ccm_consulta_publica.pdf;Edital de Convocação para Consulta Pública;Edital n.º 101/2023 – GS/SEED;2023-11-10;3;41132955.0;CURITIBA ROBERTO LANGER JUNIOR, C E-EF M PROFIS;CURITIBA ROBERTO LANGER JUNIOR, C E-EF M PROFIS;Curitiba;consulta_publica;consultada;2024.0;Convocação da comunidade escolar para consulta pública nos dias 28 e 29 de novembro de 2023.;41132955 CURITIBA CURITIBA ROBERTO LANGER JUNIOR, C E-EF M PROFIS
edital1012023_gsseed_protocolo213100866_ccm_consulta_publica.pdf;Edital de Convocação para Consulta Pública;Edital n.º 101/2023 – GS/SEED;2023-11-10;3;41133137.0;CURITIBA SANTA FELICIDADE, C E-EF M PROFIS;CURITIBA SANTA FELICIDADE, C E-EF M PROFIS;Curitiba;consulta_publica;consultada;2024.0;Convocação da comunidade escolar para consulta pública nos dias 28 e 29 de novembro de 2023.;41133137 CURITIBA CURITIBA SANTA FELICIDADE, C E-EF M PROFIS
edital1012023_gsseed_protocolo213100866_ccm_consulta_publica.pdf;Edital de Convocação para Consulta Pública;Edital n.º 101/2023 – GS/SEED;2023-11-10;3;41133200.0;CURITIBA SANTO ANTONIO, E E-EF;CURITIBA SANTO ANTONIO, E E-EF;Curitiba;consulta_publica;consultada;2024.0;Convocação da comunidade escolar para consulta pública nos dias 28 e 29 de novembro de 2023.;41133200 CURITIBA CURITIBA SANTO ANTONIO, E E-EF
edital1012023_gsseed_protocolo213100866_ccm_consulta_publica.pdf;Edital de Convocação para Consulta Pública;Edital n.º 101/2023 – GS/SEED;2023-11-10;3;41133358.0;CURITIBA SAO PAULO APOSTOLO, C E-EF M PROFIS;CURITIBA SAO PAULO APOSTOLO, C E-EF M PROFIS;Curitiba;consulta_publica;consultada;2024.0;Convocação da comunidade escolar para consulta pública nos dias 28 e 29 de novembro de 2023.;41133358 CURITIBA CURITIBA SAO PAULO APOSTOLO, C E-EF M PROFIS
edital1012023_gsseed_protocolo213100866_ccm_consulta_publica.pdf;Edital de Convocação para Consulta Pública;Edital n.º 101/2023 – GS/SEED;2023-11-10;3;41357027.0;CURITIBA TEOBALDO L KLETEMBERG, C E PR-EF M P;CURITIBA TEOBALDO L KLETEMBERG, C E PR-EF M P;Curitiba;consulta_publica;consultada;2024.0;Convocação da comunidade escolar para consulta pública nos dias 28 e 29 de novembro de 2023.;41357027 CURITIBA CURITIBA TEOBALDO L KLETEMBERG, C E PR-EF M P
edital1012023_gsseed_protocolo213100866_ccm_consulta_publica.pdf;Edital de Convocação para Consulta Pública;Edital n.º 101/2023 – GS/SEED;2023-11-10;3;41134419.0;CURITIBA XAVIER DA SILVA, C E DR-EF M PROFIS;CURITIBA XAVIER DA SILVA, C E DR-EF M PROFIS;Curitiba;consulta_publica;consultada;2024.0;Convocação da comunidade escolar para consulta pública nos dias 28 e 29 de novembro de 2023.;41134419 CURITIBA CURITIBA XAVIER DA SILVA, C E DR-EF M PROFIS
edital1012023_gsseed_protocolo213100866_ccm_consulta_publica.pdf;Edital de Convocação para Consulta Pública;Edital n.º 101/2023 – GS/SEED;2023-11-10;3;41084772.0;DOIS VIZINHOS LEONARDO DA VINCI, C E-EF M N PROFIS;DOIS VIZINHOS LEONARDO DA VINCI, C E-EF M N PROFIS;Dois Vizinhos;consulta_publica;consultada;2024.0;Convocação da comunidade escolar para consulta pública nos dias 28 e 29 de novembro de 2023.;41084772 DOIS VIZINHOS DOIS VIZINHOS LEONARDO DA VINCI, C E-EF M N PROFIS
edital1012023_gsseed_protocolo213100866_ccm_consulta_publica.pdf;Edital de Convocação para Consulta Pública;Edital n.º 101/2023 – GS/SEED;2023-11-10;3;41075919.0;FOZ DO IGUACU ALMIRO SARTORI, C E-EF M PROFIS;FOZ DO IGUACU ALMIRO SARTORI, C E-EF M PROFIS;Foz do Iguaçu;consulta_publica;consultada;2024.0;Convocação da comunidade escolar para consulta pública nos dias 28 e 29 de novembro de 2023.;41075919 FOZ DO IGUACU FOZ DO IGUACU ALMIRO SARTORI, C E-EF M PROFIS
edital1012023_gsseed_protocolo213100866_ccm_consulta_publica.pdf;Edital de Convocação para Consulta Pública;Edital n.º 101/2023 – GS/SEED;2023-11-10;3;41076036.0;FOZ DO IGUACU AYRTON SENNA DA SILVA, C E-EF M N PROFIS;FOZ DO IGUACU AYRTON SENNA DA SILVA, C E-EF M N PROFIS;Foz do Iguaçu;consulta_publica;consultada;2024.0;Convocação da comunidade escolar para consulta pública nos dias 28 e 29 de novembro de 2023.;41076036 FOZ DO IGUACU FOZ DO IGUACU AYRTON SENNA DA SILVA, C E-EF M N PROFIS
edital1012023_gsseed_protocolo213100866_ccm_consulta_publica.pdf;Edital de Convocação para Consulta Pública;Edital n.º 101/2023 – GS/SEED;2023-11-10;3;41378580.0;FOZ DO IGUACU CATARATAS DO IGUACU, C E-EF M PROFIS;FOZ DO IGUACU CATARATAS DO IGUACU, C E-EF M PROFIS;Foz do Iguaçu;consulta_publica;consultada;2024.0;Convocação da comunidade escolar para consulta pública nos dias 28 e 29 de novembro de 2023.;41378580 FOZ DO IGUACU FOZ DO IGUACU CATARATAS DO IGUACU, C E-EF M PROFIS
edital1012023_gsseed_protocolo213100866_ccm_consulta_publica.pdf;Edital de Convocação para Consulta Pública;Edital n.º 101/2023 – GS/SEED;2023-11-10;3;41076605.0;FOZ DO IGUACU JUSCELINO K DE OLIVEIRA, C E-EF M PROFIS;FOZ DO IGUACU JUSCELINO K DE OLIVEIRA, C E-EF M PROFIS;Foz do Iguaçu;consulta_publica;consultada;2024.0;Convocação da comunidade escolar para consulta pública nos dias 28 e 29 de novembro de 2023.;41076605 FOZ DO IGUACU FOZ DO IGUACU JUSCELINO K DE OLIVEIRA, C E-EF M PROFIS
edital1012023_gsseed_protocolo213100866_ccm_consulta_publica.pdf;Edital de Convocação para Consulta Pública;Edital n.º 101/2023 – GS/SEED;2023-11-10;3;41148550.0;FOZ DO IGUACU SANTA RITA, E E-EF;FOZ DO IGUACU SANTA RITA, E E-EF;Foz do Iguaçu;consulta_publica;consultada;2024.0;Convocação da comunidade escolar para consulta pública nos dias 28 e 29 de novembro de 2023.;41148550 FOZ DO IGUACU FOZ DO IGUACU SANTA RITA, E E-EF
edital1012023_gsseed_protocolo213100866_ccm_consulta_publica.pdf;Edital de Convocação para Consulta Pública;Edital n.º 101/2023 – GS/SEED;2023-11-10;3;41077512.0;MEDIANEIRA ARTHUR DA C SILVA, C E MAL-EF M PROFIS;MEDIANEIRA ARTHUR DA C SILVA, C E MAL-EF M PROFIS;Foz do Iguaçu;consulta_publica;consultada;2024.0;Convocação da comunidade escolar para consulta pública nos dias 28 e 29 de novembro de 2023.;41077512 FOZ DO IGUACU MEDIANEIRA ARTHUR DA C SILVA, C E MAL-EF M PROFIS
edital1012023_gsseed_protocolo213100866_ccm_consulta_publica.pdf;Edital de Convocação para Consulta Pública;Edital n.º 101/2023 – GS/SEED;2023-11-10;3;41085906.0;FRANC BELTRAO EDUARDO VIRMOND SUPLICY, C E DR- EF M P;FRANC BELTRAO EDUARDO VIRMOND SUPLICY, C E DR- EF M P;Francisco Beltrão;consulta_publica;consultada;2024.0;Convocação da comunidade escolar para consulta pública nos dias 28 e 29 de novembro de 2023.;41085906 FRANCISCO BELTRAO FRANC BELTRAO EDUARDO VIRMOND SUPLICY, C E DR- EF M P
edital1012023_gsseed_protocolo213100866_ccm_consulta_publica.pdf;Edital de Convocação para Consulta Pública;Edital n.º 101/2023 – GS/SEED;2023-11-10;3;41086945.0;MARMELEIRO MARMELEIRO, C E DE-EF M PROFIS;MARMELEIRO MARMELEIRO, C E DE-EF M PROFIS;Francisco Beltrão;consulta_publica;consultada;2024.0;Convocação da comunidade escolar para consulta pública nos dias 28 e 29 de novembro de 2023.;41086945 FRANCISCO BELTRAO MARMELEIRO MARMELEIRO, C E DE-EF M PROFIS
edital1012023_gsseed_protocolo213100866_ccm_consulta_publica.pdf;Edital de Convocação para Consulta Pública;Edital n.º 101/2023 – GS/SEED;2023-11-10;3;41081340.0;PLANALTO JOAO ZACCO PARANA, C E-EF M PROFIS;PLANALTO JOAO ZACCO PARANA, C E-EF M PROFIS;Francisco Beltrão;consulta_publica;consultada;2024.0;Convocação da comunidade escolar para consulta pública nos dias 28 e 29 de novembro de 2023.;41081340 FRANCISCO BELTRAO PLANALTO JOAO ZACCO PARANA, C E-EF M PROFIS
edital1012023_gsseed_protocolo213100866_ccm_consulta_publica.pdf;Edital de Convocação para Consulta Pública;Edital n.º 101/2023 – GS/SEED;2023-11-10;3;41012631.0;GOIOERE RIBEIRO DE CAMPOS, E E-EF;GOIOERE RIBEIRO DE CAMPOS, E E-EF;Goioerê;consulta_publica;consultada;2024.0;Convocação da comunidade escolar para consulta pública nos dias 28 e 29 de novembro de 2023.;41012631 GOIOERE GOIOERE RIBEIRO DE CAMPOS, E E-EF
edital1012023_gsseed_protocolo213100866_ccm_consulta_publica.pdf;Edital de Convocação para Consulta Pública;Edital n.º 101/2023 – GS/SEED;2023-11-10;3;41099940.0;GUARAPUAVA CESAR STANGE, C E-EF M;GUARAPUAVA CESAR STANGE, C E-EF M;Guarapuava;consulta_publica;consultada;2024.0;Convocação da comunidade escolar para consulta pública nos dias 28 e 29 de novembro de 2023.;41099940 GUARAPUAVA GUARAPUAVA CESAR STANGE, C E-EF M
edital1012023_gsseed_protocolo213100866_ccm_consulta_publica.pdf;Edital de Convocação para Consulta Pública;Edital n.º 101/2023 – GS/SEED;2023-11-10;3;41037324.0;IVAIPORA ANTONIO DINIZ PEREIRA, C E-EF M PROFIS;IVAIPORA ANTONIO DINIZ PEREIRA, C E-EF M PROFIS;Ivaiporã;consulta_publica;consultada;2024.0;Convocação da comunidade escolar para consulta pública nos dias 28 e 29 de novembro de 2023.;41037324 IVAIPORA IVAIPORA ANTONIO DINIZ PEREIRA, C E-EF M PROFIS
edital1012023_gsseed_protocolo213100866_ccm_consulta_publica.pdf;Edital de Convocação para Consulta Pública;Edital n.º 101/2023 – GS/SEED;2023-11-10;3;41040317.0;IVAI JOSE DE MATTOS LEAO, C E-EF M;IVAI JOSE DE MATTOS LEAO, C E-EF M;São João;consulta_publica;consultada;2024.0;Convocação da comunidade escolar para consulta pública nos dias 28 e 29 de novembro de 2023.;41040317 IVAIPORA SAO JOAO IVAI JOSE DE MATTOS LEAO, C E-EF M
edital1012023_gsseed_protocolo213100866_ccm_consulta_publica.pdf;Edital de Convocação para Consulta Pública;Edital n.º 101/2023 – GS/SEED;2023-11-10;3;41042778.0;ANDIRA STELLA MARIS, C E-EF M;ANDIRA STELLA MARIS, C E-EF M;Jacarezinho;consulta_publica;consultada;2024.0;Convocação da comunidade escolar para consulta pública nos dias 28 e 29 de novembro de 2023.;41042778 JACAREZINHO ANDIRA STELLA MARIS, C E-EF M
edital1012023_gsseed_protocolo213100866_ccm_consulta_publica.pdf;Edital de Convocação para Consulta Pública;Edital n.º 101/2023 – GS/SEED;2023-11-10;3;41046552.0;CAMBARA CAROLINA LUPION, C E DONA-EF M;CAMBARA CAROLINA LUPION, C E DONA-EF M;Jacarezinho;consulta_publica;consultada;2024.0;Convocação da comunidade escolar para consulta pública nos dias 28 e 29 de novembro de 2023.;41046552 JACAREZINHO CAMBARA CAROLINA LUPION, C E DONA-EF M
edital1012023_gsseed_protocolo213100866_ccm_consulta_publica.pdf;Edital de Convocação para Consulta Pública;Edital n.º 101/2023 – GS/SEED;2023-11-10;3;41046960.0;JACAREZINHO ANESIO DE A LEITE, C E-EF M PROFIS;JACAREZINHO ANESIO DE A LEITE, C E-EF M PROFIS;Jacarezinho;consulta_publica;consultada;2024.0;Convocação da comunidade escolar para consulta pública nos dias 28 e 29 de novembro de 2023.;41046960 JACAREZINHO JACAREZINHO ANESIO DE A LEITE, C E-EF M PROFIS
edital1012023_gsseed_protocolo213100866_ccm_consulta_publica.pdf;Edital de Convocação para Consulta Pública;Edital n.º 101/2023 – GS/SEED;2023-11-10;3;41099133.0;CANTAGALO OLAVO BILAC, C E-EF M N PROFIS;CANTAGALO OLAVO BILAC, C E-EF M N PROFIS;Laranjeiras do Sul;consulta_publica;consultada;2024.0;Convocação da comunidade escolar para consulta pública nos dias 28 e 29 de novembro de 2023.;41099133 LARANJEIRAS DO SUL CANTAGALO OLAVO BILAC, C E-EF M N PROFIS
edital1012023_gsseed_protocolo213100866_ccm_consulta_publica.pdf;Edital de Convocação para Consulta Pública;Edital n.º 101/2023 – GS/SEED;2023-11-10;3;41105176.0;QUEDAS IGUACU ALTO RECREIO, C E-EF M;QUEDAS IGUACU ALTO RECREIO, C E-EF M;Laranjeiras do Sul;consulta_publica;consultada;2024.0;Convocação da comunidade escolar para consulta pública nos dias 28 e 29 de novembro de 2023.;41105176 LARANJEIRAS DO SUL QUEDAS IGUACU ALTO RECREIO, C E-EF M
edital1012023_gsseed_protocolo213100866_ccm_consulta_publica.pdf;Edital de Convocação para Consulta Pública;Edital n.º 101/2023 – GS/SEED;2023-11-10;3;41003292.0;S C M CASTELO SANTOS DUMONT, C E-EF M;S C M CASTELO SANTOS DUMONT, C E-EF M;Loanda;consulta_publica;consultada;2024.0;Convocação da comunidade escolar para consulta pública nos dias 28 e 29 de novembro de 2023.;41003292 LOANDA S C M CASTELO SANTOS DUMONT, C E-EF M
edital1012023_gsseed_protocolo213100866_ccm_consulta_publica.pdf;Edital de Convocação para Consulta Pública;Edital n.º 101/2023 – GS/SEED;2023-11-10;3;41021100.0;ANASTACIO CEREZINE, E E-EF 6;ANASTACIO CEREZINE, E E-EF 6;Alvorada do Sul;consulta_publica;consultada;2024.0;Convocação da comunidade escolar para consulta pública nos dias 28 e 29 de novembro de 2023.;41021100 LONDRINA ALVORADA DO SUL ANASTACIO CEREZINE, E E-EF 6
edital1012023_gsseed_protocolo213100866_ccm_consulta_publica.pdf;Edital de Convocação para Consulta Pública;Edital n.º 101/2023 – GS/SEED;2023-11-10;4;41028406.0;CAMBE ANDREA NUZZI, C E MAESTRO-EF M PROFIS;CAMBE ANDREA NUZZI, C E MAESTRO-EF M PROFIS;Londrina;consulta_publica;consultada;2024.0;Convocação da comunidade escolar para consulta pública nos dias 28 e 29 de novembro de 2023.;41028406 LONDRINA CAMBE ANDREA NUZZI, C E MAESTRO-EF M PROFIS
edital1012023_gsseed_protocolo213100866_ccm_consulta_publica.pdf;Edital de Convocação para Consulta Pública;Edital n.º 101/2023 – GS/SEED;2023-11-10;4;41028457.0;CAMBE ATTILIO CODATO, C E-EF M PROFIS;CAMBE ATTILIO CODATO, C E-EF M PROFIS;Londrina;consulta_publica;consultada;2024.0;Convocação da comunidade escolar para consulta pública nos dias 28 e 29 de novembro de 2023.;41028457 LONDRINA CAMBE ATTILIO CODATO, C E-EF M PROFIS
edital1012023_gsseed_protocolo213100866_ccm_consulta_publica.pdf;Edital de Convocação para Consulta Pública;Edital n.º 101/2023 – GS/SEED;2023-11-10;4;41028732.0;CAMBE HELENA KOLODY, C E PROF-EF M;CAMBE HELENA KOLODY, C E PROF-EF M;Londrina;consulta_publica;consultada;2024.0;Convocação da comunidade escolar para consulta pública nos dias 28 e 29 de novembro de 2023.;41028732 LONDRINA CAMBE HELENA KOLODY, C E PROF-EF M
edital1012023_gsseed_protocolo213100866_ccm_consulta_publica.pdf;Edital de Convocação para Consulta Pública;Edital n.º 101/2023 – GS/SEED;2023-11-10;4;41028902.0;CAMBE MANUEL BANDEIRA, C E-EF EM PROFIS;CAMBE MANUEL BANDEIRA, C E-EF EM PROFIS;Londrina;consulta_publica;consultada;2024.0;Convocação da comunidade escolar para consulta pública nos dias 28 e 29 de novembro de 2023.;41028902 LONDRINA CAMBE MANUEL BANDEIRA, C E-EF EM PROFIS
edital1012023_gsseed_protocolo213100866_ccm_consulta_publica.pdf;Edital de Convocação para Consulta Pública;Edital n.º 101/2023 – GS/SEED;2023-11-10;4;41030125.0;LONDRINA CARLOS DE ALMEIDA, C E-EF M PROFIS;LONDRINA CARLOS DE ALMEIDA, C E-EF M PROFIS;Londrina;consulta_publica;consultada;2024.0;Convocação da comunidade escolar para consulta pública nos dias 28 e 29 de novembro de 2023.;41030125 LONDRINA LONDRINA CARLOS DE ALMEIDA, C E-EF M PROFIS
edital1012023_gsseed_protocolo213100866_ccm_consulta_publica.pdf;Edital de Convocação para Consulta Pública;Edital n.º 101/2023 – GS/SEED;2023-11-10;4;41030265.0;LONDRINA CELIA MORAES DE OLIVEIRA,C E PROF- EF M P;LONDRINA CELIA MORAES DE OLIVEIRA,C E PROF- EF M P;Londrina;consulta_publica;consultada;2024.0;Convocação da comunidade escolar para consulta pública nos dias 28 e 29 de novembro de 2023.;41030265 LONDRINA LONDRINA CELIA MORAES DE OLIVEIRA,C E PROF- EF M P
edital1012023_gsseed_protocolo213100866_ccm_consulta_publica.pdf;Edital de Convocação para Consulta Pública;Edital n.º 101/2023 – GS/SEED;2023-11-10;4;41030800.0;LONDRINA HEBER S VARGAS, C E PROF DR-EF M PROFIS;LONDRINA HEBER S VARGAS, C E PROF DR-EF M PROFIS;Londrina;consulta_publica;consultada;2024.0;Convocação da comunidade escolar para consulta pública nos dias 28 e 29 de novembro de 2023.;41030800 LONDRINA LONDRINA HEBER S VARGAS, C E PROF DR-EF M PROFIS
edital1012023_gsseed_protocolo213100866_ccm_consulta_publica.pdf;Edital de Convocação para Consulta Pública;Edital n.º 101/2023 – GS/SEED;2023-11-10;4;41031237.0;LONDRINA HUGO SIMAS, C E-EF M PROFIS;LONDRINA HUGO SIMAS, C E-EF M PROFIS;Londrina;consulta_publica;consultada;2024.0;Convocação da comunidade escolar para consulta pública nos dias 28 e 29 de novembro de 2023.;41031237 LONDRINA LONDRINA HUGO SIMAS, C E-EF M PROFIS
edital1012023_gsseed_protocolo213100866_ccm_consulta_publica.pdf;Edital de Convocação para Consulta Pública;Edital n.º 101/2023 – GS/SEED;2023-11-10;4;41031253.0;LONDRINA HUMBERTO P COUTINHO, C E-EF M PROFIS;LONDRINA HUMBERTO P COUTINHO, C E-EF M PROFIS;Londrina;consulta_publica;consultada;2024.0;Convocação da comunidade escolar para consulta pública nos dias 28 e 29 de novembro de 2023.;41031253 LONDRINA LONDRINA HUMBERTO P COUTINHO, C E-EF M PROFIS
edital1012023_gsseed_protocolo213100866_ccm_consulta_publica.pdf;Edital de Convocação para Consulta Pública;Edital n.º 101/2023 – GS/SEED;2023-11-10;4;41031750.0;LONDRINA LUCIA B LISBOA, C E PROFA-EF M;LONDRINA LUCIA B LISBOA, C E PROFA-EF M;Londrina;consulta_publica;consultada;2024.0;Convocação da comunidade escolar para consulta pública nos dias 28 e 29 de novembro de 2023.;41031750 LONDRINA LONDRINA LUCIA B LISBOA, C E PROFA-EF M
edital1012023_gsseed_protocolo213100866_ccm_consulta_publica.pdf;Edital de Convocação para Consulta Pública;Edital n.º 101/2023 – GS/SEED;2023-11-10;4;41031873.0;LONDRINA MARGARIDA B LISBOA, C E PROFA-EF M;LONDRINA MARGARIDA B LISBOA, C E PROFA-EF M;Londrina;consulta_publica;consultada;2024.0;Convocação da comunidade escolar para consulta pública nos dias 28 e 29 de novembro de 2023.;41031873 LONDRINA LONDRINA MARGARIDA B LISBOA, C E PROFA-EF M
edital1012023_gsseed_protocolo213100866_ccm_consulta_publica.pdf;Edital de Convocação para Consulta Pública;Edital n.º 101/2023 – GS/SEED;2023-11-10;4;41032241.0;LONDRINA NILO PECANHA, C E-EF M PROFIS;LONDRINA NILO PECANHA, C E-EF M PROFIS;Londrina;consulta_publica;consultada;2024.0;Convocação da comunidade escolar para consulta pública nos dias 28 e 29 de novembro de 2023.;41032241 LONDRINA LONDRINA NILO PECANHA, C E-EF M PROFIS
edital1012023_gsseed_protocolo213100866_ccm_consulta_publica.pdf;Edital de Convocação para Consulta Pública;Edital n.º 101/2023 – GS/SEED;2023-11-10;4;41032446.0;LONDRINA OLYMPIA M TORMENTA, C E PROF-EF M PROFIS;LONDRINA OLYMPIA M TORMENTA, C E PROF-EF M PROFIS;Londrina;consulta_publica;consultada;2024.0;Convocação da comunidade escolar para consulta pública nos dias 28 e 29 de novembro de 2023.;41032446 LONDRINA LONDRINA OLYMPIA M TORMENTA, C E PROF-EF M PROFIS
edital1012023_gsseed_protocolo213100866_ccm_consulta_publica.pdf;Edital de Convocação para Consulta Pública;Edital n.º 101/2023 – GS/SEED;2023-11-10;4;41597915.0;LONDRINA PATRIMONIO REGINA, C E DO-EF M;LONDRINA PATRIMONIO REGINA, C E DO-EF M;Londrina;consulta_publica;consultada;2024.0;Convocação da comunidade escolar para consulta pública nos dias 28 e 29 de novembro de 2023.;41597915 LONDRINA LONDRINA PATRIMONIO REGINA, C E DO-EF M
edital1012023_gsseed_protocolo213100866_ccm_consulta_publica.pdf;Edital de Convocação para Consulta Pública;Edital n.º 101/2023 – GS/SEED;2023-11-10;4;41356136.0;LONDRINA RINA M DE J FRANCOVIG, C E PROFA-EF M;LONDRINA RINA M DE J FRANCOVIG, C E PROFA-EF M;Londrina;consulta_publica;consultada;2024.0;Convocação da comunidade escolar para consulta pública nos dias 28 e 29 de novembro de 2023.;41356136 LONDRINA LONDRINA RINA M DE J FRANCOVIG, C E PROFA-EF M
edital1012023_gsseed_protocolo213100866_ccm_consulta_publica.pdf;Edital de Convocação para Consulta Pública;Edital n.º 101/2023 – GS/SEED;2023-11-10;4;41355156.0;LONDRINA THIAGO TERRA, C E-EF M PROF;LONDRINA THIAGO TERRA, C E-EF M PROF;Londrina;consulta_publica;consultada;2024.0;Convocação da comunidade escolar para consulta pública nos dias 28 e 29 de novembro de 2023.;41355156 LONDRINA LONDRINA THIAGO TERRA, C E-EF M PROF
edital1012023_gsseed_protocolo213100866_ccm_consulta_publica.pdf;Edital de Convocação para Consulta Pública;Edital n.º 101/2023 – GS/SEED;2023-11-10;4;41030486.0;LONDRINA WISTREMUNDO R P GARCIA, C E PE-EF M P;LONDRINA WISTREMUNDO R P GARCIA, C E PE-EF M P;Londrina;consulta_publica;consultada;2024.0;Convocação da comunidade escolar para consulta pública nos dias 28 e 29 de novembro de 2023.;41030486 LONDRINA LONDRINA WISTREMUNDO R P GARCIA, C E PE-EF M P
edital1012023_gsseed_protocolo213100866_ccm_consulta_publica.pdf;Edital de Convocação para Consulta Pública;Edital n.º 101/2023 – GS/SEED;2023-11-10;4;41033620.0;ROLANDIA LAURO P TAVARES, C E DR-EF M;ROLANDIA LAURO P TAVARES, C E DR-EF M;Londrina;consulta_publica;consultada;2024.0;Convocação da comunidade escolar para consulta pública nos dias 28 e 29 de novembro de 2023.;41033620 LONDRINA ROLANDIA LAURO P TAVARES, C E DR-EF M
edital1012023_gsseed_protocolo213100866_ccm_consulta_publica.pdf;Edital de Convocação para Consulta Pública;Edital n.º 101/2023 – GS/SEED;2023-11-10;4;41022750.0;FLORESTA ARTHUR C E SILVA, E E PRES-EF;FLORESTA ARTHUR C E SILVA, E E PRES-EF;Maringá;consulta_publica;consultada;2024.0;Convocação da comunidade escolar para consulta pública nos dias 28 e 29 de novembro de 2023.;41022750 MARINGA FLORESTA ARTHUR C E SILVA, E E PRES-EF
edital1012023_gsseed_protocolo213100866_ccm_consulta_publica.pdf;Edital de Convocação para Consulta Pública;Edital n.º 101/2023 – GS/SEED;2023-11-10;4;41020286.0;MANDAGUACU FRANCISCO J PERIOTO, E E PROF-EF;MANDAGUACU FRANCISCO J PERIOTO, E E PROF-EF;Maringá;consulta_publica;consultada;2024.0;Convocação da comunidade escolar para consulta pública nos dias 28 e 29 de novembro de 2023.;41020286 MARINGA MANDAGUACU FRANCISCO J PERIOTO, E E PROF-EF
edital1012023_gsseed_protocolo213100866_ccm_consulta_publica.pdf;Edital de Convocação para Consulta Pública;Edital n.º 101/2023 – GS/SEED;2023-11-10;4;41024931.0;PAICANDU NEIDE BERTASSO BERALDO, C E-EF M PROFIS;PAICANDU NEIDE BERTASSO BERALDO, C E-EF M PROFIS;Maringá;consulta_publica;consultada;2024.0;Convocação da comunidade escolar para consulta pública nos dias 28 e 29 de novembro de 2023.;41024931 MARINGA PAICANDU NEIDE BERTASSO BERALDO, C E-EF M PROFIS
edital1012023_gsseed_protocolo213100866_ccm_consulta_publica.pdf;Edital de Convocação para Consulta Pública;Edital n.º 101/2023 – GS/SEED;2023-11-10;4;41021010.0;MANOEL F ALMEIDA, E E DR-EF;MANOEL F ALMEIDA, E E DR-EF;Santo Inácio;consulta_publica;consultada;2024.0;Convocação da comunidade escolar para consulta pública nos dias 28 e 29 de novembro de 2023.;41021010 MARINGA SANTO INACIO MANOEL F ALMEIDA, E E DR-EF
edital1012023_gsseed_protocolo213100866_ccm_consulta_publica.pdf;Edital de Convocação para Consulta Pública;Edital n.º 101/2023 – GS/SEED;2023-11-10;4;41140052.0;MATINHOS SERTAOZINHO, C E-E F M N PROFIS;MATINHOS SERTAOZINHO, C E-E F M N PROFIS;Paranaguá;consulta_publica;consultada;2024.0;Convocação da comunidade escolar para consulta pública nos dias 28 e 29 de novembro de 2023.;41140052 PARANAGUA MATINHOS SERTAOZINHO, C E-E F M N PROFIS
edital1012023_gsseed_protocolo213100866_ccm_consulta_publica.pdf;Edital de Convocação para Consulta Pública;Edital n.º 101/2023 – GS/SEED;2023-11-10;4;41141121.0;PARANAGUA REGINA M B DE MELLO, C E PROFA-EF M;PARANAGUA REGINA M B DE MELLO, C E PROFA-EF M;Paranaguá;consulta_publica;consultada;2024.0;Convocação da comunidade escolar para consulta pública nos dias 28 e 29 de novembro de 2023.;41141121 PARANAGUA PARANAGUA REGINA M B DE MELLO, C E PROFA-EF M
